id,subject,exam_no,question_text,created_at,type_of_ac,kategori
cc861904-3e0a-4166-94cc-3aacfa8e13fa,INITIAL,1,Which are the NAV DATA BASE charateristics ?,2026-02-27 02:16:23.061137+00,Airbus A330 NEO,Electric & Avionic
cc86d570-dd79-4cd3-a669-bfe0e5c7e9b3,INITIAL,1,What is the function of the passenger door support wheel assembly,2026-02-23 02:23:55.357528+00,CRJ1000,Airframe & Powerplant
cc8ff28d-de43-437e-b220-56dd80a6b6b5,INITIAL,1,How do you determind the FMC position in the Boeing 737- NG ?,2026-02-23 02:22:48.265113+00,B737-800 NG,Airframe & Powerplant
ccc254c2-ca4f-487f-a7ff-bb98947fbf98,INITIAL,1,Engine starter lubrication for Trent,2026-02-27 01:56:07.399467+00,Airbus A330 NEO,Airframe & Powerplant
ccde85cc-b1a4-436a-94ad-88297e336801,INITIAL,1,where you can check for the remaining fuel?,2026-02-27 04:07:23.444336+00,B777-300 ER,Airframe & Powerplant
ccf87f7c-9fc4-47cd-9d7f-6eda5fa6598c,INITIAL,1,With the isolation valve in AUTO both engine switches ON and air conditioning pack switches selected to AUTO or HIGH :,2026-02-23 02:22:44.321518+00,B737-800 NG,Airframe & Powerplant
cd0f5389-28a8-42f7-a717-43fdf1238493,INITIAL,1,The First three element of the AMTOSS number defines for :,2026-02-23 02:48:33.329921+00,CRJ1000,Airframe & Powerplant
cd15e76b-f95d-4914-a772-9efa572dfe90,INITIAL,1,"A330-800/900 NEO have three main jacks' position, Where is the position safety stay jack install to stabilize the Aircraft?",2026-02-27 01:56:06.321311+00,Airbus A330 NEO,Airframe & Powerplant
cd20432c-4c64-4db6-9398-aa46913855cd,INITIAL,1,"The 'transient bleed valve"" (TBV) bleed off:",2026-02-23 02:22:32.069452+00,B737-800 NG,Airframe & Powerplant
cd7b8b50-732d-4303-a275-4d281088a97c,INITIAL,1,When one aileron locking actuator is in disagreement with the gust-lock :,2026-02-23 02:22:17.102496+00,ATR72,Airframe & Powerplant
cd96d619-aca4-4357-8590-105c2c46b36b,INITIAL,1,Where is A Shimmy Damper attach on landing gear ?,2026-02-23 02:24:05.992083+00,CRJ1000,Electric & Avionic
cda56d9b-f97a-4c61-a0cd-4d6c38397779,INITIAL,1,What is the function of the five green light-emitting diodes (led) installed on the portable water control panel,2026-02-23 02:48:32.283988+00,CRJ1000,Airframe & Powerplant
cdbecfda-2549-4b8c-b640-d4ad597f7db0,INITIAL,1,What is the step action has to be taken in case of FIRE while fueling or defueling operations ?,2026-02-23 02:49:09.022782+00,All Aircraft,REGULASI
cdcd0506-e398-4a1f-ae62-572d2939e7f0,INITIAL,1,The dual bleed light will be ON,2026-02-23 02:22:36.829883+00,B737-800 NG,Airframe & Powerplant
cdcff95c-afe0-4cc2-a4e0-64c0e2089b8a,INITIAL,1,"An amber 'L/E FLAP TRANSIT"" light will illuminate Bellow answer is correct indicate these condition occur are correct except:",2026-02-23 02:23:12.601392+00,B737-MAX,Airframe & Powerplant
cdd9e5bb-8bd8-4c53-9f7a-d10d6681812b,INITIAL,1,"The flaps are controlled by actuators powered by the BLUE hydraulic system, How is the flap hydraulic valve block controlled ?",2026-02-23 02:22:25.041259+00,ATR72,Electric & Avionic
cde0b6cc-5e96-4f09-9188-922c4a00efda,INITIAL,1,What is the bearing type of the Engine CFM 56-7 to support the N1 and N 2 shaft has function for Axial and Radial Load ?,2026-02-23 02:22:47.536183+00,B737-800 NG,Airframe & Powerplant
cdeb1568-9e74-47be-9c0b-e17152d6a3bd,INITIAL,1,"If the EGT exceeds the preset limit, the APU ECU automatically causes the LCV to:",2026-02-23 02:48:32.110053+00,CRJ1000,Airframe & Powerplant
cdf1d2e0-3e1e-42ea-9df0-80b304ad1098,INITIAL,1,The windshear detection is available :,2026-02-27 02:16:19.718569+00,Airbus A330 NEO,Electric & Avionic
ce102a4e-b3f7-4989-80a3-998eb5721724,INITIAL,1,Where is the ground lock safety pin install for MLG ?,2026-02-23 02:48:30.022425+00,CRJ1000,Airframe & Powerplant
ce2815fa-8bce-4f82-9cc8-611d8320c5ca,INITIAL,1,Which statement is correct regarding the MAS:,2026-02-27 02:16:18.904577+00,Airbus A330 NEO,Electric & Avionic
ce33010a-eb97-46d5-824b-45c72f6ed06d,INITIAL,1,The compartment temperature selector :,2026-02-23 02:22:24.445859+00,ATR72,Electric & Avionic
ce441d38-7da1-493f-93d0-3b219aad1d79,INITIAL,1,What is the function of Configuration Deviation List (CDL) :,2026-02-23 02:48:47.477245+00,All Aircraft,REGULASI
ce54b3cc-3535-4be7-a4f8-080ef352c1fe,INITIAL,1,Which of the following surfaces operate during ground lift dumping?,2026-02-23 02:23:58.777867+00,CRJ1000,Airframe & Powerplant
ce7e44fc-86d6-4042-8b77-58e820d09b05,INITIAL,1,Each of the blue and green systems are pressurized by:,2026-02-23 02:46:53.852376+00,ATR72,Airframe & Powerplant
ce869117-2f34-43be-8874-0edf157c5afc,INITIAL,1,What is the procedure to perform a dual Auto land?,2026-02-23 02:23:00.772711+00,B737-800 NG,Electric & Avionic
cebae723-2cf4-491b-8d9b-32820584781b,INITIAL,1,What is the Aircraft Maintenance Task-Oriented Support System (AMTOS) Task NumbernStructure in Boeing 777?,2026-02-23 02:23:37.347262+00,B777-300 ER,Airframe & Powerplant
cec401a2-35e6-4416-b715-d8c7f9eed5e6,INITIAL,1,A TCAS self test can be initiated from the :,2026-02-23 02:23:44.176291+00,CRJ1000,Airframe & Powerplant
cec4870b-36ca-4186-871f-08cba7af437e,INITIAL,1,CASR Part 43 applies to:,2026-02-23 02:24:17.495793+00,All Aircraft,REGULASI
ceca6fa5-3325-4b31-8259-69ab0329c2f8,INITIAL,1,"What is correct concerning the ELT? ",2026-02-23 02:22:27.974904+00,B737-800 NG,Airframe & Powerplant
cf03c289-4b3b-420a-8938-b08ab3e9d6bb,INITIAL,1,ETOPS Significant Events as mention bellow is correct except :,2026-02-23 02:49:01.738896+00,All Aircraft,REGULASI
cf202c39-bb32-48b0-b073-18d929048ae2,INITIAL,1,What temp will cause overheat/overtemp ?,2026-02-23 02:48:23.3827+00,CRJ1000,Airframe & Powerplant
cf480d10-8bd1-4317-8aa5-77cd3ae3f451,INITIAL,1,Due to insufficient cooling of the EICAS displays ground operating time is limited when using :,2026-02-23 02:48:20.890305+00,CRJ1000,Airframe & Powerplant
cf5c7ec8-363b-46a8-aadc-7f40d9b3939c,INITIAL,1,APU auto extinguished is controlled by:,2026-02-23 02:21:43.191078+00,Airbus A330-Series,Airframe & Powerplant
cf636578-7fe4-4141-b5e0-d034592680fd,INITIAL,1,"In the Engine Log Book, You are as the Certifying Staff, What page is the Modiication have to record?",2026-02-23 02:49:10.274949+00,All Aircraft,REGULASI
cfb80aa5-97d6-4adb-820b-9b74e076d572,INITIAL,1,How is the Water Scavenge system controlled?,2026-02-23 02:21:44.631607+00,Airbus A330-Series,Airframe & Powerplant
cfb9d766-97d6-4e30-aedd-7ff56f2f1e87,INITIAL,1,Five main engine bearings hold the N1 shaft and the N2 shaft. Which braring absorb only radial loads from the shaft?,2026-02-23 02:23:22.96713+00,B737-MAX,Electric & Avionic
cfc84b4b-184a-40ea-9a42-18c81d042b19,INITIAL,1,What is the meaning of the blue EXT flag on the flaps position indicator?,2026-02-23 02:22:18.051739+00,ATR72,Airframe & Powerplant
cfe9e9f2-aa0a-4037-851c-2883155d00e3,INITIAL,1,The EEC indication running on SOFT mode is:,2026-02-23 02:22:40.409145+00,B737-800 NG,Airframe & Powerplant
d00bcdfe-8dfe-4be5-860d-6d1d5077da0c,INITIAL,1,What must be done as the Certifying Staff at an Out station where only one ETOPS authorized person is available ?,2026-02-23 02:24:25.831304+00,All Aircraft,REGULASI
d0309b12-5274-44c6-9f61-7bd615fcf3a6,INITIAL,1,Where is the location of an engine and APU fire prop control module and compartment overheat detection control module :,2026-02-23 02:22:55.271966+00,B737-800 NG,Electric & Avionic
d05db5d2-a772-46de-ae11-331d8c7c49fb,INITIAL,1,What indication are given for an interturbine (ITT) exitdance ?,2026-02-23 02:23:47.616706+00,CRJ1000,Airframe & Powerplant
d05ec482-20fa-437d-9a44-fb93931b9c3a,INITIAL,1,The DEU no. 2 is fail :,2026-02-23 02:22:56.786882+00,B737-800 NG,Electric & Avionic
d087e336-a40a-4ceb-b20f-6cee9ad1b862,INITIAL,1,"ASCPC monitor the valve position by set position or by RVDT, which are the valves that use RVDT:",2026-02-27 04:06:21.767956+00,B777-300 ER,Airframe & Powerplant
d0886d4b-039e-4743-8730-f65d89d9f81f,INITIAL,1,If you lose all hydraulics what flight controls will work,2026-02-23 02:48:27.696769+00,CRJ1000,Airframe & Powerplant
d0fbffa4-deba-4c6c-93d0-b7a75ac3360b,INITIAL,1,Personnel requirements in each certificated AMO must :,2026-02-23 02:24:28.873004+00,All Aircraft,REGULASI
d10b0888-0594-42e7-a368-f196e75688d9,INITIAL,1,To load date to an LRU :,2026-02-23 02:23:40.012598+00,B777-300 ER,Electric & Avionic
d1356adf-7141-4499-b7ea-1f627c49664a,INITIAL,1,Repair interval in the category  C shall be repaired within :,2026-02-23 02:48:48.169829+00,All Aircraft,REGULASI
d147f3eb-74ac-49d1-9b79-dcdfbd54589d,INITIAL,1,When do the alternate pitch trim levers move the stabilizer?,2026-02-23 02:23:31.110303+00,B777-300 ER,Airframe & Powerplant
d17f330d-48f6-41b5-8638-db000bf4072b,INITIAL,1,The radio tuning units (RTUs) are used to :,2026-02-23 02:48:37.373688+00,CRJ1000,Electric & Avionic
d1a63420-ab6b-41c5-94da-dbf548faaf8c,INITIAL,1,What will occur when the WING A/I CROSSBLEED switch is moved from NORMAL to FROM LEFT?,2026-02-23 02:48:27.92122+00,CRJ1000,Airframe & Powerplant
d21fbcf7-98fa-4edb-b618-032287b3bf09,INITIAL,1,How can a leak in a lavantory be stopped?,2026-02-23 02:21:49.593493+00,Airbus A330-Series,Airframe & Powerplant
d2415280-dc5e-4a33-b814-3e64461d36d7,INITIAL,1,The power of ACP and REU is coming from:,2026-02-23 02:22:34.65524+00,B737-800 NG,Airframe & Powerplant
d24cc75b-dbd5-4a92-9479-fcd1eb7f1050,INITIAL,1,The illumination of the standby magnetic compass,2026-02-27 04:01:19.362373+00,B737-800 NG,Electric & Avionic
d266468c-9ec1-40f8-9658-a78e5d4114ea,INITIAL,1,The front and rear spinner cones are aerodynamic fairings that direct engine airflow in front of the booster entrance. The spinner assy is shaped so that:,2026-02-23 02:22:39.713418+00,B737-800 NG,Airframe & Powerplant
d27dc99e-eb67-46b7-8cfc-7cf9e503bc3d,INITIAL,1,Where can you find the location of FDAU ?,2026-02-23 02:24:01.438263+00,CRJ1000,Electric & Avionic
d2c84664-1ddc-4dd7-aa22-b446a52421d7,INITIAL,1,"With electrical power connected, what happens when the water level inside the tank reaches the preselected quantity?",2026-02-23 02:21:49.475866+00,Airbus A330-Series,Airframe & Powerplant
d2ccb8b7-cbca-4f39-8205-7f1ff3f8608c,INITIAL,1,"Engine running, PLA is set at GI, the low pitch indication :",2026-02-23 02:46:50.311265+00,ATR72,Airframe & Powerplant
d2e95538-d6e0-4d1b-afe7-91edf0a82bb2,INITIAL,1,How many fuel nozzle that attach in the Engine LEAP -1B?,2026-02-23 02:23:05.269938+00,B737-MAX,Airframe & Powerplant
d2eb03fe-96ca-4671-8a56-232364ca7b6f,INITIAL,1,What is purpose to do LPT blade stage 6 repetitive torque ?,2026-02-27 04:07:16.176005+00,B777-300 ER,Airframe & Powerplant
d2f6cdf2-8bc1-4830-8783-b796b4edb5c2,INITIAL,1,What is the function of the passenger door support wheel assembly,2026-02-23 02:48:29.531251+00,CRJ1000,Airframe & Powerplant
d2febe9b-8aa2-4e6d-a508-bd850db23baa,INITIAL,1,"On normal operation, how many quantity of power center for electrical distribution on the CRJ700/900 :",2026-02-23 02:48:21.619324+00,CRJ1000,Airframe & Powerplant
d31495a0-dfec-4cc9-b02b-dae51a0b038e,INITIAL,1,"Follow can occur a bothtle to discharge, except :",2026-02-23 02:48:25.164555+00,CRJ1000,Airframe & Powerplant
d34997e6-a641-4aba-9515-d16f1ee45df8,INITIAL,1,Which unit the landing gear position to ECAM display ?,2026-02-23 02:21:55.180362+00,Airbus A330-Series,Airframe & Powerplant
d3581e1a-73fc-45ca-adea-08aff537307f,INITIAL,1,During engine starting:,2026-02-23 02:22:37.767603+00,B737-800 NG,Airframe & Powerplant
d35bd766-b7a6-4193-a800-249f19be13ca,INITIAL,1,APU Bleed Push Button directly send opening/closing signal to,2026-02-27 01:56:09.313436+00,Airbus A330 NEO,Airframe & Powerplant
d3716c8d-4732-4b5c-94a1-67e2e4a291ca,INITIAL,1,The Touch Control Steering (TCS) :,2026-02-23 02:22:20.761003+00,ATR72,Electric & Avionic
d3ac4514-d34f-46c6-bd93-8e74c3dd04df,INITIAL,1,"Galley and lavatory are classified as: ",2026-02-23 02:24:08.173717+00,All Aircraft,REGULASI
d3e542e2-7b33-4118-881b-f8a12e3b88bc,INITIAL,1,What is correct concerning the ELT?,2026-02-23 02:22:54.480139+00,B737-800 NG,Electric & Avionic
d4051481-8193-4a96-9104-6b4e46d52280,INITIAL,1,Where is come from the Air data of ADIRUs supplied to DEUs sent to the EEC with digital air data ?,2026-02-23 02:22:47.354103+00,B737-800 NG,Airframe & Powerplant
d442fe91-f9b9-4008-9be7-71cfa306e11d,INITIAL,1,"Main fuel tank is formed by the following strustural members, except :",2026-02-23 02:48:25.369994+00,CRJ1000,Airframe & Powerplant
d46a5584-f065-481f-b675-ce397e6abd11,INITIAL,1,It is recommended to record the position of the fan blade during replacement.The important thing during fan blade replacement are:,2026-02-23 02:22:59.947365+00,B737-800 NG,Electric & Avionic
d46cc80b-221d-42e7-b2d6-1e27e7755961,INITIAL,1,What do you record in the Aircraft Maintenance Log Page in case the R1I item Component Pressurization replacement or Presurization test was done during maintenance action and no Authorized RILpersonel available?,2026-02-23 02:24:26.912004+00,All Aircraft,REGULASI
d471286d-ba49-41eb-bb4c-c670224888f4,INITIAL,1,What does the PRIMARY L ENG hydraulic pump FAULT selector light indicate?,2026-02-23 02:23:31.409624+00,B777-300 ER,Airframe & Powerplant
d47db3a4-0a23-4123-8f95-033e337a0acf,INITIAL,1,The pilots interface with the autopilot system ?,2026-02-23 02:21:42.473916+00,Airbus A330-Series,Airframe & Powerplant
d4956028-2f24-404c-9228-4bd8c2d542e3,INITIAL,1,"The ADF indication is always horizontal, which one is not correct answer as mention bellow ?",2026-02-23 02:22:43.022118+00,B737-800 NG,Airframe & Powerplant
d4a3dfce-8ec7-471f-bbf1-8a35cf0d7a76,INITIAL,1,The cabin temperature for each zone can be adjusted from:,2026-02-23 02:23:41.194127+00,B777-300 ER,Electric & Avionic
d4aa4105-2937-48f6-b748-77a36c5f0908,INITIAL,1,What is purpose to do LPT blade stage 6 repetitive torque ?,2026-02-27 04:10:44.934324+00,B777-300 ER,Electric & Avionic
d4ca744c-f123-4e79-a1c3-665a13b66c90,INITIAL,1,Auxiliary feathering pump is activated during the following emergency case :,2026-02-23 02:46:50.421927+00,ATR72,Airframe & Powerplant
d4e2d32b-b533-4293-b231-36e77a032909,INITIAL,1,What's the function of Current Transformers (CTs).,2026-02-23 02:23:52.274332+00,CRJ1000,Airframe & Powerplant
d4ea7430-222c-407a-b4a5-d830544c4179,INITIAL,1,What is the Wing Span of Boeing 737 Max -8?,2026-02-23 02:23:10.366208+00,B737-MAX,Airframe & Powerplant
d5051e8b-57c0-4847-8bfb-3b2651be82ae,INITIAL,1,Ref. GA-CMM XI Aircraft Weight and Balance of the Aircraft Renewal procedureasnmention bellow the Correct answer Except:,2026-02-23 02:24:15.450881+00,All Aircraft,REGULASI
d5164395-6263-4f78-999e-8d4162324882,INITIAL,1,A functional test of the cockpit voice recorder (CVR) is carried out using the :,2026-02-23 02:23:45.67363+00,CRJ1000,Airframe & Powerplant
d553f95c-e438-424b-8503-7cf12a062876,INITIAL,1,What is the basis for establishment of the Continuous Airworthiness Maintenance Program development ?,2026-02-23 02:49:07.870958+00,All Aircraft,REGULASI
d5606d96-7f4a-412d-beff-9c39d150e06b,INITIAL,1,"Person who have rights to perform Maintenance, Preventive Maintenance and Alteration in according to CASR 43, except",2026-02-23 02:48:44.854047+00,All Aircraft,REGULASI
d56641f7-a5a1-4992-9039-d887743c385c,INITIAL,1,To wich computers does the clock provide UTC ?,2026-02-23 02:21:54.867063+00,Airbus A330-Series,Airframe & Powerplant
d5757773-ae2b-412d-a9ca-5d8ac0febf1f,INITIAL,1,What condition dictates transfer ejector pump SOV open,2026-02-23 02:23:53.064685+00,CRJ1000,Airframe & Powerplant
d58e5a38-2a98-490b-8de1-9a67ba923b86,INITIAL,1,The aircraft maintenance limitations for each operator are based on:,2026-02-23 02:24:16.998509+00,All Aircraft,REGULASI
d5b6c6e5-b4de-4b08-b6f9-7094b47fb9c4,INITIAL,1,What is the background of repetitive inspection Main Full Pump strainer?,2026-02-27 04:07:16.59244+00,B777-300 ER,Airframe & Powerplant
d5bbaf85-a428-49e9-81aa-921d4e3ad2b4,INITIAL,1,The Mininmum Descent Altitude :,2026-02-23 02:22:21.976513+00,ATR72,Electric & Avionic
d5c21d8b-ad19-4982-8afa-e984013657ea,INITIAL,1,"Air Operator Certificate holder who operates and perform all maintenance works for his aircraft has to satisfy the CASR: ",2026-02-23 02:24:07.26523+00,All Aircraft,REGULASI
d5c80076-f5b1-4cee-a21e-1cec781afff8,INITIAL,1,The radio altimeter is fail :,2026-02-23 02:23:20.480763+00,B737-MAX,Electric & Avionic
d5d1ccf2-08d8-4c0d-854d-97a0c400dd5b,INITIAL,1,"Changing of frequency, code and operating modes can be performed on the :",2026-02-23 02:48:37.707659+00,CRJ1000,Electric & Avionic
d61d7df5-1188-4cfe-b760-c65e0ef67d68,INITIAL,1,What is the Heavy Landing in the Aircraft maintenance means ?,2026-02-23 02:24:11.592436+00,All Aircraft,REGULASI
d61eb9c2-9cfb-44fb-aab5-3ba3ce3efc29,INITIAL,1,"""Persons authorized to approve aircraft, airframes, aircraft engines, propellers, appliances, or component parts for return to service after maintenance, preventive maintenance, rebuilding, or alteration"" . This statement is stated in the CASR",2026-02-23 02:49:06.326902+00,All Aircraft,REGULASI
d624f95f-4ec8-432f-b64b-ae95ee8ac5c8,INITIAL,1,What the sensor for commanded the HPV to open when signal drops below a pre-determined set point?,2026-02-27 01:56:15.942321+00,Airbus A330 NEO,Airframe & Powerplant
d640aab7-cd9b-49cf-b7a1-5e228a7ec5a6,INITIAL,1,Which indicator window that don't exist on Mode Control Panel :,2026-02-27 04:06:25.51291+00,B777-300 ER,Airframe & Powerplant
d64b7a17-65ca-4084-980f-0a023075b088,INITIAL,1,RVSM operation is based on DGCA approval of operator aircraft altitude keeping capability and Continuing Airworthiness/ Operating Programs:,2026-02-23 02:24:15.254228+00,All Aircraft,REGULASI
d6820848-bf42-457d-914b-df540120236f,INITIAL,1,Limitation of aircraft maintenance every operator reference from:,2026-02-23 02:24:28.956887+00,All Aircraft,REGULASI
d6880aeb-533b-45a1-b1e3-1d00706478c2,INITIAL,1,Which spoiler surface are control by spoiler stabilizer control unit (SSPUs) no1?,2026-02-23 02:23:52.170363+00,CRJ1000,Airframe & Powerplant
d6951949-235e-4594-a3f9-f91f5cc71d42,INITIAL,1,Which System on B777 PFCS has direct mechanical linkage?,2026-02-27 04:07:10.291927+00,B777-300 ER,Airframe & Powerplant
d6ad0579-dc13-4133-bd69-870021ddc533,INITIAL,1,"In rose ILS mode, the ND display which ILS information ?",2026-02-23 02:22:03.634287+00,Airbus A330-Series,Electric & Avionic
d6b3d731-63b5-4e72-a32e-f9610fc3b023,INITIAL,1,"If the IDG oil level on Maint. Page shows SERVICE, that means?",2026-02-27 04:10:36.318075+00,B777-300 ER,Electric & Avionic
d6dba608-be0a-46a9-819b-862bbfd8ae4d,INITIAL,1,"All the maintenance, preventive maintenance, rebuilding and alteration shall be performed: ",2026-02-23 02:48:41.602324+00,All Aircraft,REGULASI
d7063499-58fb-4679-b6a9-1c692ee771b0,INITIAL,1,Which product mentioned below are classified as Class II product?,2026-02-23 02:48:42.574393+00,All Aircraft,REGULASI
d7094085-1f83-4b04-b7dd-9acb7c24b22d,INITIAL,1,After the OVERHEAT light have illuminated during OVERHEAT test :,2026-02-23 02:23:19.537518+00,B737-MAX,Electric & Avionic
d738d678-dec6-4c56-97d8-6677a2f29757,INITIAL,1,"Before performing the A330-800/900 NEO towing procedure, one of the precaution should be aware:",2026-02-27 01:56:06.868645+00,Airbus A330 NEO,Airframe & Powerplant
d78b71b0-0981-4fa1-afce-7590f4c1df9f,INITIAL,1,"What is the repair interval category can be extended ,if the item falls due from the repair interval?",2026-02-23 02:24:33.442707+00,All Aircraft,REGULASI
d7c52b12-5546-432f-bc38-1a319580fab3,INITIAL,1,Which hydraulic system supplies the costant Speed Motor/Generator (CSM/G)?,2026-02-23 02:21:46.231405+00,Airbus A330-Series,Airframe & Powerplant
d7d0a0fd-8c8b-4dc1-98b9-2b095c259ccf,INITIAL,1,Where we can ind the hydraulic quantity indication in the MAX display system?,2026-02-23 02:23:09.492678+00,B737-MAX,Airframe & Powerplant
d7e3d8db-748d-4449-a998-5ff1e99705ef,INITIAL,1,"Which component controls the P5 'REVERSER"" fault light? ",2026-02-23 02:22:32.700259+00,B737-800 NG,Airframe & Powerplant
d80b4bae-86bb-4821-b282-ff797bd0658a,INITIAL,1,What types of valve is the high-pressure valve (HPV) and pressure regulating shut-off valve (PRSOV),2026-02-23 02:48:29.819443+00,CRJ1000,Airframe & Powerplant
d83556a7-d24f-4d0e-9543-478d6eb6873e,INITIAL,1,What control the speed / RPM of the RAT?,2026-02-27 04:07:25.367707+00,B777-300 ER,Airframe & Powerplant
d8625282-efb7-4eab-a3cd-c65a543c997e,INITIAL,1,The emergency air-driven generator (ADG) manual deploy hadle and ADG control panel are located on :,2026-02-23 02:48:21.25758+00,CRJ1000,Airframe & Powerplant
d875de31-6317-4e72-867a-2f45d5f0dabc,INITIAL,1,"In IDS (Ice Detector System), how is the IDS detect if there is icing condition?",2026-02-23 02:23:34.869975+00,B777-300 ER,Airframe & Powerplant
d8ec82c7-1a6a-4410-9f95-ba5a7577a629,INITIAL,1,The temperature rage for each zone can be adjusted from CASP and CSCP is:,2026-02-27 04:06:22.873219+00,B777-300 ER,Airframe & Powerplant
d93bb336-674d-4360-9fe9-a3935ce92a34,INITIAL,1,Where does SAR record data ?,2026-02-23 02:22:00.842635+00,Airbus A330-Series,Electric & Avionic
d94887fe-8f20-4791-8fde-68a99ced2d2d,INITIAL,1,When left hand engine start sequence is initiated:,2026-02-23 02:46:49.574936+00,ATR72,Airframe & Powerplant
d97eb0ee-342a-457d-a9ee-aa8edf3cfeb4,INITIAL,1,"What's the condition that cause An amber FAULT switch /light iluminates, caution message of IDG 1 (2) is also displayed on EICAS primary page :",2026-02-23 02:48:21.71178+00,CRJ1000,Airframe & Powerplant
d986a4f5-83e0-459b-8e24-50bddb4872c2,INITIAL,1,What does the first character in the wiring identification code indicate ?,2026-02-23 02:48:35.355698+00,CRJ1000,Electric & Avionic
d9986676-5ccf-49a8-a8f8-1b0013ed55de,INITIAL,1,The components of the airflow control system are :,2026-02-27 01:56:12.527478+00,Airbus A330 NEO,Airframe & Powerplant
d9ca4aa6-0b6b-42b6-9655-f1d72426d7d6,INITIAL,1,Which is the description of the Service Bulletin as mention bellow is correct?,2026-02-23 02:48:52.91377+00,All Aircraft,REGULASI
d9e2abaf-5194-40b7-b7dd-9eca2d1677ee,INITIAL,1,"In flight with an extract fan failure, avionics ventilation can be performed by selecting OVBD exhaust mode push-button:",2026-02-23 02:22:11.46434+00,ATR72,Airframe & Powerplant
da101533-f440-48b8-a6b4-52c130a0d451,INITIAL,1,"Follow can occur a bothtle to discharge, except :",2026-02-23 02:23:50.585281+00,CRJ1000,Airframe & Powerplant
da1dfcdd-7aaa-4554-bcbc-cf9ee6958401,INITIAL,1,What is the purpose of the permanent magnetalternator?,2026-02-23 02:24:05.093864+00,CRJ1000,Electric & Avionic
da31f306-2ae2-4285-99a2-dcb5783bb550,INITIAL,1,The ground spoiler proximity sensor sends the position of the ground spoiler surface panel to the :,2026-02-23 02:24:06.48885+00,CRJ1000,Electric & Avionic
da676a70-a797-4e55-84a4-d43434acc833,INITIAL,1,"How long shall the records of the maintenance, preventive maintenance,and alteration and records of the 100-hour inspection, annual inspection, progressive approved inspections to be retained Ref CASR 91.417?",2026-02-23 02:24:35.141501+00,All Aircraft,REGULASI
da8c825d-2ebf-4971-846b-31fd0edd7346,INITIAL,1,What are the FMGEC input used for ?,2026-02-23 02:22:04.074236+00,Airbus A330-Series,Electric & Avionic
da8cb7ba-aad3-4cf9-9a13-4c97a540d94b,INITIAL,1,What is the function of Configuration Deviation List (CDL) :,2026-02-23 02:48:55.028131+00,All Aircraft,REGULASI
dad62b50-6c2a-4dee-a258-31f80ad26349,INITIAL,1,When a FD mode is active :,2026-02-23 02:22:20.435613+00,ATR72,Electric & Avionic
dad69d07-6de5-4f35-8d2c-e719da2bb095,INITIAL,1,What is the basis for establishment of the Continuous Airworthiness Maintenance Program development ?,2026-02-23 02:24:36.554878+00,All Aircraft,REGULASI
daf4eee1-76fe-4fa5-8209-c2f62323689e,INITIAL,1,"When an aircraft has completed an overhaul and is required to conduct a test flight, the following must be considered:",2026-02-23 02:24:14.849062+00,All Aircraft,REGULASI
db3261bf-01f4-4595-ad28-6581ba81d30a,INITIAL,1,"Depending on the zone, what indication is displayed when a bleed air leak is detected ?",2026-02-23 02:24:05.791287+00,CRJ1000,Electric & Avionic
db53deca-a204-4d88-a47a-e729c3049dc3,INITIAL,1,When will the EEC abort the start sequence due to EGT over temperature?,2026-02-23 02:21:50.461919+00,Airbus A330-Series,Airframe & Powerplant
db54eb21-6cbb-41da-bf90-fc5a603629a7,INITIAL,1,How does the Airworthiness Approval Tag is issued ?,2026-02-23 02:48:45.319192+00,All Aircraft,REGULASI
db5bb302-a8ae-4cc6-846d-1703c7576cb3,INITIAL,1,What is the Form used Return to Service after Modification or Alteration carried out in the Aircraft Maintenance ?,2026-02-23 02:24:35.642295+00,All Aircraft,REGULASI
db87aa6f-c130-456e-b8b6-3bb6b122450e,INITIAL,1,"When slecting the manual switch at either of the outflow valve, where and what the indication will be shown?",2026-02-23 02:23:41.396967+00,B777-300 ER,Electric & Avionic
db9489ee-0a3b-4c40-bf0a-8cdc4404cf78,INITIAL,1,"According to Garuda Indonesia B777-300 DDG, which of these lights has the lesser priority when being deferred from maintenance?",2026-02-27 04:10:56.174285+00,B777-300 ER,Electric & Avionic
dba1bd1b-1b78-447e-a36b-1724ab1a570c,INITIAL,1,Which hydraulic system powers the nose wheel steering?,2026-02-23 02:21:47.965169+00,Airbus A330-Series,Airframe & Powerplant
dbb7e111-20a5-4b3f-94ac-a3d6634a6ff6,INITIAL,1,What is the function of the trim air pressure regulating valves ?,2026-02-27 02:16:18.591874+00,Airbus A330 NEO,Electric & Avionic
dbc63211-6c13-43be-b73b-a46a445a9610,INITIAL,1,The passenger oxygen mask can be deployed electrically by ?,2026-02-23 02:22:46.599566+00,B737-800 NG,Airframe & Powerplant
dc03bf89-0abe-48c7-8de1-2511829a2839,INITIAL,1,Where is the graound lock safety pin install for MLG ?,2026-02-23 02:48:22.672639+00,CRJ1000,Airframe & Powerplant
dc03d7e0-6652-492f-aa6d-5c14fcb46c30,INITIAL,1,The Continuous Airworthiness Maintenance Program Document [MZ-TD-04-737-800] is prepared in accordance with mention bellow except:,2026-02-23 02:24:15.968063+00,All Aircraft,REGULASI
dc05b841-0c25-4289-b8bd-3bf9ac2ef053,INITIAL,1,Where the operator can monitor the AC and DC electrical power systems ?,2026-02-23 02:24:02.425426+00,CRJ1000,Electric & Avionic
